"game_id","team_id","player_id"
2017020411,54,8476779
2017020411,54,8475750
2017020411,53,8476393
2017020411,53,8477810
2017020675,25,8477471
2017020675,25,8476966
2017020675,21,8477413
2017020675,21,8474660
2016020484,29,8476449
2016020484,29,8474774
2016020484,26,8470606
2016020484,26,8475160
2016020484,26,8470104
2017020012,26,8476404
2017020012,26,8475343
2017020012,26,8476983
2017020012,4,8474627
2017020012,4,8475430
2017020012,4,8477502
2017020890,29,8478541
2017020890,29,8476449
2017020890,4,8475729
2017020890,4,8476955
2017020679,5,8474013
2017020679,5,8476899
2017020679,3,8475763
2017020679,3,8474151
2015021201,22,8476431
2015021201,22,8471490
2015021201,22,8475869
2015021201,22,8473989
2015021201,22,8475165
2015021201,22,8471348
2015021201,22,8471678
2015021201,23,8476466
2015021201,23,8470274
2015021201,23,8474579
2015021201,23,8475223
2015021201,23,8468085
2015021201,23,8474134
2016020390,25,8477450
2016020390,25,8475747
2016020390,25,8476467
2016020390,20,8475878
2016020390,20,8476967
2015020416,20,8475650
2015020416,20,8477591
2015020416,20,8471729
2015020416,28,8471371
2015020416,28,8476331
2015020416,28,8471709
2016021078,15,8471710
2016021078,15,8477220
2016021078,20,8478397
2016021078,20,8475907
2016021078,20,8477903
2016021078,20,8479314
2016021078,20,8469770
2017021014,28,8471498
2017021014,28,8475841
2017021014,28,8468542
2017021014,28,8475834
2017021014,29,8476981
2017021014,29,8471710
2017021014,29,8478541
2017021014,29,8476449
2017021014,29,8476310
2015020135,15,8475816
2015020135,15,8475247
2015020135,15,8477220
2015020135,5,8476431
2015020135,5,8478928
2015020804,21,8470317
2015020804,21,8474743
2015020804,23,8473415
2015020804,23,8471490
2015020804,23,8477955
2017021267,53,8479345
2017021267,53,8475246
2017021267,53,8477460
